initiator_weights,responder_weights,preference_conflict,minimax_selected,canonical_selected,minimum_total_selected,initiator_selected,responder_selected,minimax_maximum_regret,canonical_first_safe_maximum_regret,canonical_first_safe_fairness_gain,minimum_total_cost_maximum_regret,minimum_total_cost_fairness_gain,initiator_minimum_cost_maximum_regret,initiator_minimum_cost_fairness_gain,responder_minimum_cost_maximum_regret,responder_minimum_cost_fairness_gain
6000/3000/1000,2000/3000/5000,True,S03,S00,S04,S01,S04,0.1324561403508771929824561403,0.5043859649122807017543859649,0.3719298245614035087719298246,0.1976608187134502923976608187,0.0652046783625730994152046784,0.4081871345029239766081871346,0.2757309941520467836257309943,0.1976608187134502923976608187,0.0652046783625730994152046784
6000/3000/1000,2000/4000/4000,True,S03,S00,S04,S01,S04,0.1324561403508771929824561403,0.5099415204678362573099415205,0.3774853801169590643274853802,0.1976608187134502923976608187,0.0652046783625730994152046784,0.3859649122807017543859649123,0.2535087719298245614035087720,0.1976608187134502923976608187,0.0652046783625730994152046784
6000/3000/1000,2000/5000/3000,True,S03,S00,S04,S01,S04,0.1324561403508771929824561403,0.5154970760233918128654970760,0.3830409356725146198830409357,0.1976608187134502923976608187,0.0652046783625730994152046784,0.3637426900584795321637426901,0.2312865497076023391812865498,0.1976608187134502923976608187,0.0652046783625730994152046784
6000/3000/1000,2000/6000/2000,True,S03,S00,S04,S01,S04,0.1324561403508771929824561403,0.5210526315789473684210526316,0.3885964912280701754385964913,0.1976608187134502923976608187,0.0652046783625730994152046784,0.3415204678362573099415204680,0.2090643274853801169590643277,0.1976608187134502923976608187,0.0652046783625730994152046784
6000/3000/1000,2000/7000/1000,True,S02,S00,S02,S01,S04,0.1219298245614035087719298245,0.5266081871345029239766081871,0.4046783625730994152046783626,0.1219298245614035087719298245,0E-28,0.3192982456140350877192982457,0.1973684210526315789473684212,0.1976608187134502923976608187,0.0757309941520467836257309942
6000/3000/1000,2000/8000/0,True,S02,S00,S02,S01,S04,0.0830409356725146198830409357,0.5321637426900584795321637427,0.4491228070175438596491228070,0.0830409356725146198830409357,0E-28,0.2970760233918128654970760235,0.2140350877192982456140350878,0.1976608187134502923976608187,0.1146198830409356725146198830
6000/3000/1000,3000/0/7000,True,S03,S00,S04,S01,S04,0.1324561403508771929824561403,0.3149122807017543859649122807,0.1824561403508771929824561404,0.1976608187134502923976608187,0.0652046783625730994152046784,0.3233918128654970760233918129,0.1909356725146198830409356726,0.1976608187134502923976608187,0.0652046783625730994152046784
6000/3000/1000,3000/1000/6000,True,S03,S00,S04,S01,S04,0.1324561403508771929824561403,0.3204678362573099415204678363,0.1880116959064327485380116960,0.1976608187134502923976608187,0.0652046783625730994152046784,0.3011695906432748538011695907,0.1687134502923976608187134504,0.1976608187134502923976608187,0.0652046783625730994152046784
6000/3000/1000,3000/2000/5000,True,S03,S00,S04,S01,S04,0.1324561403508771929824561403,0.3260233918128654970760233918,0.1935672514619883040935672515,0.1976608187134502923976608187,0.0652046783625730994152046784,0.2789473684210526315789473684,0.1464912280701754385964912281,0.1976608187134502923976608187,0.0652046783625730994152046784
6000/3000/1000,3000/3000/4000,True,S03,S00,S04,S01,S04,0.1324561403508771929824561403,0.3315789473684210526315789474,0.1991228070175438596491228071,0.1976608187134502923976608187,0.0652046783625730994152046784,0.2567251461988304093567251462,0.1242690058479532163742690059,0.1976608187134502923976608187,0.0652046783625730994152046784
6000/3000/1000,3000/4000/3000,True,S02,S00,S02,S01,S04,0.1301169590643274853801169591,0.3371345029239766081871345030,0.2070175438596491228070175439,0.1301169590643274853801169591,0E-28,0.2345029239766081871345029239,0.1043859649122807017543859648,0.1976608187134502923976608187,0.0675438596491228070175438596
6000/3000/1000,3000/5000/2000,True,S02,S00,S02,S01,S04,0.0912280701754385964912280702,0.3426900584795321637426900585,0.2514619883040935672514619883,0.0912280701754385964912280702,0E-28,0.2122807017543859649122807018,0.1210526315789473684210526316,0.1976608187134502923976608187,0.1064327485380116959064327485
6000/3000/1000,3000/6000/1000,True,S02,S00,S02,S01,S04,0.0523391812865497076023391813,0.3482456140350877192982456140,0.2959064327485380116959064327,0.0523391812865497076023391813,0E-28,0.1900584795321637426900584796,0.1377192982456140350877192983,0.1976608187134502923976608187,0.1453216374269005847953216374
6000/3000/1000,3000/7000/0,True,S02,S00,S02,S01,S04,0.0412280701754385964912280702,0.3538011695906432748538011696,0.3125730994152046783625730994,0.0412280701754385964912280702,0E-28,0.1678362573099415204678362573,0.1266081871345029239766081871,0.1976608187134502923976608187,0.1564327485380116959064327485
6000/3000/1000,4000/0/6000,True,S03,S00,S00,S01,S04,0.1324561403508771929824561403,0.1421052631578947368421052632,0.0096491228070175438596491229,0.1421052631578947368421052632,0.0096491228070175438596491229,0.1719298245614035087719298246,0.0394736842105263157894736843,0.1976608187134502923976608187,0.0652046783625730994152046784
6000/3000/1000,4000/1000/5000,True,S03,S00,S01,S01,S04,0.1324561403508771929824561403,0.1476608187134502923976608187,0.0152046783625730994152046784,0.1497076023391812865497076024,0.0172514619883040935672514621,0.1497076023391812865497076024,0.0172514619883040935672514621,0.1976608187134502923976608187,0.0652046783625730994152046784
6000/3000/1000,4000/2000/4000,True,S02,S00,S01,S01,S04,0.0994152046783625730994152046,0.1532163742690058479532163743,0.0538011695906432748538011697,0.1274853801169590643274853801,0.0280701754385964912280701755,0.1274853801169590643274853801,0.0280701754385964912280701755,0.1976608187134502923976608187,0.0982456140350877192982456141
6000/3000/1000,4000/3000/3000,True,S02,S00,S02,S01,S04,0.0605263157894736842105263158,0.1587719298245614035087719299,0.0982456140350877192982456141,0.0605263157894736842105263158,0E-28,0.1052631578947368421052631579,0.0447368421052631578947368421,0.1976608187134502923976608187,0.1371345029239766081871345029
6000/3000/1000,4000/4000/2000,True,S02,S00,S02,S01,S04,0.0412280701754385964912280702,0.1643274853801169590643274855,0.1230994152046783625730994153,0.0412280701754385964912280702,0E-28,0.0830409356725146198830409357,0.0418128654970760233918128655,0.1976608187134502923976608187,0.1564327485380116959064327485
6000/3000/1000,4000/5000/1000,True,S02,S00,S02,S01,S02,0.0412280701754385964912280702,0.1871345029239766081871345029,0.1459064327485380116959064327,0.0412280701754385964912280702,0E-28,0.0780701754385964912280701755,0.0368421052631578947368421053,0.0412280701754385964912280702,0E-28
6000/3000/1000,4000/6000/0,True,S02,S00,S02,S01,S02,0.0412280701754385964912280702,0.2315789473684210526315789474,0.1903508771929824561403508772,0.0412280701754385964912280702,0E-28,0.0947368421052631578947368422,0.0535087719298245614035087720,0.0412280701754385964912280702,0E-28
6000/3000/1000,5000/0/5000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.0511695906432748538011695907,0.0403508771929824561403508773,0.0108187134502923976608187134,0E-28
6000/3000/1000,5000/1000/4000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.0233918128654970760233918129,0.0125730994152046783625730995,0.0108187134502923976608187134,0E-28
6000/3000/1000,5000/2000/3000,False,S01,S00,S01,S01,S01,0E-28,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
6000/3000/1000,5000/3000/2000,True,S01,S00,S01,S01,S02,0.0017543859649122807017543860,0.0339181286549707602339181287,0.0321637426900584795321637427,0.0017543859649122807017543860,0E-28,0.0017543859649122807017543860,0E-28,0.0412280701754385964912280702,0.0394736842105263157894736842
6000/3000/1000,5000/4000/1000,True,S01,S00,S01,S01,S02,0.0184210526315789473684210526,0.0783625730994152046783625731,0.0599415204678362573099415205,0.0184210526315789473684210526,0E-28,0.0184210526315789473684210526,0E-28,0.0412280701754385964912280702,0.0228070175438596491228070176
6000/3000/1000,5000/5000/0,True,S01,S00,S01,S01,S02,0.0350877192982456140350877193,0.1228070175438596491228070175,0.0877192982456140350877192982,0.0350877192982456140350877193,0E-28,0.0350877192982456140350877193,0E-28,0.0412280701754385964912280702,0.0061403508771929824561403509
6000/3000/1000,6000/0/4000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.0725146198830409356725146199,0.0616959064327485380116959065,0.0108187134502923976608187134,0E-28
6000/3000/1000,6000/1000/3000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.0447368421052631578947368420,0.0339181286549707602339181286,0.0108187134502923976608187134,0E-28
6000/3000/1000,6000/2000/2000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.0169590643274853801169590643,0.0061403508771929824561403509,0.0108187134502923976608187134,0E-28
6000/3000/1000,6000/3000/1000,False,S01,S00,S01,S01,S01,0E-28,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
6000/3000/1000,6000/4000/0,False,S01,S00,S01,S01,S01,0E-28,0.0385964912280701754385964913,0.0385964912280701754385964913,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
6000/3000/1000,7000/0/3000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.0938596491228070175438596491,0.0830409356725146198830409357,0.0108187134502923976608187134,0E-28
6000/3000/1000,7000/1000/2000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.0660818713450292397660818714,0.0552631578947368421052631580,0.0108187134502923976608187134,0E-28
6000/3000/1000,7000/2000/1000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.0383040935672514619883040936,0.0274853801169590643274853802,0.0108187134502923976608187134,0E-28
6000/3000/1000,7000/3000/0,True,S01,S00,S01,S01,S00,0.0105263157894736842105263158,0.0108187134502923976608187134,0.0002923976608187134502923976,0.0105263157894736842105263158,0E-28,0.0105263157894736842105263158,0E-28,0.0108187134502923976608187134,0.0002923976608187134502923976
6000/3000/1000,8000/0/2000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.1152046783625730994152046783,0.1043859649122807017543859649,0.0108187134502923976608187134,0E-28
6000/3000/1000,8000/1000/1000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.0874269005847953216374269006,0.0766081871345029239766081872,0.0108187134502923976608187134,0E-28
6000/3000/1000,8000/2000/0,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.0596491228070175438596491227,0.0488304093567251461988304093,0.0108187134502923976608187134,0E-28
6000/3000/1000,9000/0/1000,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.1365497076023391812865497076,0.1257309941520467836257309942,0.0108187134502923976608187134,0E-28
6000/3000/1000,9000/1000/0,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.1087719298245614035087719298,0.0979532163742690058479532164,0.0108187134502923976608187134,0E-28
6000/3000/1000,10000/0/0,True,S00,S00,S00,S01,S00,0.0108187134502923976608187134,0.0108187134502923976608187134,0E-28,0.0108187134502923976608187134,0E-28,0.1578947368421052631578947368,0.1470760233918128654970760234,0.0108187134502923976608187134,0E-28
6000/4000/0,0/0/10000,True,S04,S00,S04,S01,S04,0.2198830409356725146198830410,0.8333333333333333333333333333,0.6134502923976608187134502923,0.2198830409356725146198830410,0E-28,0.7777777777777777777777777778,0.5578947368421052631578947368,0.2198830409356725146198830410,0E-28
6000/4000/0,0/1000/9000,True,S04,S00,S04,S01,S04,0.2198830409356725146198830410,0.8388888888888888888888888889,0.6190058479532163742690058479,0.2198830409356725146198830410,0E-28,0.7555555555555555555555555556,0.5356725146198830409356725146,0.2198830409356725146198830410,0E-28
6000/4000/0,0/2000/8000,True,S04,S00,S04,S01,S04,0.2198830409356725146198830410,0.8444444444444444444444444444,0.6245614035087719298245614034,0.2198830409356725146198830410,0E-28,0.7333333333333333333333333333,0.5134502923976608187134502923,0.2198830409356725146198830410,0E-28
6000/4000/0,0/3000/7000,True,S04,S00,S04,S01,S04,0.2198830409356725146198830410,0.8500000000000000000000000000,0.6301169590643274853801169590,0.2198830409356725146198830410,0E-28,0.7111111111111111111111111112,0.4912280701754385964912280702,0.2198830409356725146198830410,0E-28
6000/4000/0,0/4000/6000,True,S03,S00,S04,S01,S04,0.2111111111111111111111111111,0.8555555555555555555555555556,0.6444444444444444444444444445,0.2198830409356725146198830410,0.0087719298245614035087719299,0.6888888888888888888888888889,0.4777777777777777777777777778,0.2198830409356725146198830410,0.0087719298245614035087719299
6000/4000/0,0/5000/5000,True,S03,S00,S04,S01,S04,0.1944444444444444444444444444,0.8611111111111111111111111110,0.6666666666666666666666666666,0.2198830409356725146198830410,0.0254385964912280701754385966,0.6666666666666666666666666667,0.4722222222222222222222222223,0.2198830409356725146198830410,0.0254385964912280701754385966
6000/4000/0,0/6000/4000,True,S03,S00,S04,S01,S04,0.1777777777777777777777777778,0.8666666666666666666666666666,0.6888888888888888888888888888,0.2198830409356725146198830410,0.0421052631578947368421052632,0.6444444444444444444444444445,0.4666666666666666666666666667,0.2198830409356725146198830410,0.0421052631578947368421052632
6000/4000/0,0/7000/3000,True,S03,S00,S04,S01,S04,0.1611111111111111111111111111,0.8722222222222222222222222222,0.7111111111111111111111111111,0.2198830409356725146198830410,0.0587719298245614035087719299,0.6222222222222222222222222222,0.4611111111111111111111111111,0.2198830409356725146198830410,0.0587719298245614035087719299
6000/4000/0,0/8000/2000,True,S03,S00,S04,S01,S04,0.1444444444444444444444444444,0.8777777777777777777777777778,0.7333333333333333333333333334,0.2198830409356725146198830410,0.0754385964912280701754385966,0.6000000000000000000000000001,0.4555555555555555555555555557,0.2198830409356725146198830410,0.0754385964912280701754385966
6000/4000/0,0/9000/1000,True,S03,S00,S04,S01,S04,0.1380116959064327485380116959,0.8833333333333333333333333333,0.7453216374269005847953216374,0.2198830409356725146198830410,0.0818713450292397660818713451,0.5777777777777777777777777778,0.4397660818713450292397660819,0.2198830409356725146198830410,0.0818713450292397660818713451
6000/4000/0,0/10000/0,True,S03,S00,S04,S01,S04,0.1380116959064327485380116959,0.8888888888888888888888888889,0.7508771929824561403508771930,0.2198830409356725146198830410,0.0818713450292397660818713451,0.5555555555555555555555555556,0.4175438596491228070175438597,0.2198830409356725146198830410,0.0818713450292397660818713451
6000/4000/0,1000/0/9000,True,S04,S00,S04,S01,S04,0.2198830409356725146198830410,0.6605263157894736842105263158,0.4406432748538011695906432748,0.2198830409356725146198830410,0E-28,0.6263157894736842105263157895,0.4064327485380116959064327485,0.2198830409356725146198830410,0E-28
6000/4000/0,1000/1000/8000,True,S03,S00,S04,S01,S04,0.2122807017543859649122807017,0.6660818713450292397660818713,0.4538011695906432748538011696,0.2198830409356725146198830410,0.0076023391812865497076023393,0.6040935672514619883040935672,0.3918128654970760233918128655,0.2198830409356725146198830410,0.0076023391812865497076023393
6000/4000/0,1000/2000/7000,True,S03,S00,S04,S01,S04,0.1956140350877192982456140352,0.6716374269005847953216374269,0.4760233918128654970760233917,0.2198830409356725146198830410,0.0242690058479532163742690058,0.5818713450292397660818713451,0.3862573099415204678362573099,0.2198830409356725146198830410,0.0242690058479532163742690058
6000/4000/0,1000/3000/6000,True,S03,S00,S04,S01,S04,0.1789473684210526315789473685,0.6771929824561403508771929825,0.4982456140350877192982456140,0.2198830409356725146198830410,0.0409356725146198830409356725,0.5596491228070175438596491229,0.3807017543859649122807017544,0.2198830409356725146198830410,0.0409356725146198830409356725
6000/4000/0,1000/4000/5000,True,S03,S00,S04,S01,S04,0.1622807017543859649122807018,0.6827485380116959064327485380,0.5204678362573099415204678362,0.2198830409356725146198830410,0.0576023391812865497076023392,0.5374269005847953216374269006,0.3751461988304093567251461988,0.2198830409356725146198830410,0.0576023391812865497076023392
6000/4000/0,1000/5000/4000,True,S03,S00,S04,S01,S04,0.1456140350877192982456140351,0.6883040935672514619883040935,0.5426900584795321637426900584,0.2198830409356725146198830410,0.0742690058479532163742690059,0.5152046783625730994152046784,0.3695906432748538011695906433,0.2198830409356725146198830410,0.0742690058479532163742690059
